PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-11 10:13:19,255,2020-07-11 03:14:00,0,,
,,,,,,,,,,,,2020-07-11 10:17:34,255,2020-07-11 03:15:00,0,,
,,,,,,,,,,,,2020-07-11 10:21:49,255,2020-07-11 03:16:00,0,,
,,,,,,,,,,,,2020-07-11 10:26:04,255,2020-07-11 03:17:00,0,,
,,,,,,,,,,,,2020-07-11 10:30:19,255,2020-07-11 03:18:00,0,,
,,,,,,,,,,,,2020-07-11 10:31:51,92,2020-07-11 03:19:00,0,,
,,,,,,,,,,,,2020-07-11 10:31:59,8,2020-07-11 03:20:00,0,,
,,,,,,,,,,,,2020-07-11 10:32:36,37,2020-07-11 03:21:00,0,,
,,,,,,,,,,,,2020-07-11 10:32:43,7,2020-07-11 03:22:00,0,,
,,,,,,,,,,,,2020-07-11 10:33:48,65,2020-07-11 03:23:00,0,,
,,,,,,,,,,,,2020-07-11 10:34:39,51,2020-07-11 03:24:00,0,,
,,,,,,,,,,,,2020-07-11 10:36:54,135,2020-07-11 03:25:00,0,,
,,,,,,,,,,,,2020-07-11 10:38:13,79,2020-07-11 03:26:00,0,,
,,,,,,,,,,,,2020-07-11 10:40:58,165,2020-07-11 03:27:00,0,,
,,,,,,,,,,,,2020-07-11 10:44:31,213,2020-07-11 03:28:00,0,,
,,,,,,,,,,,,2020-07-11 10:46:39,128,2020-07-11 03:29:00,0,,
,,,,,,,,,,,,2020-07-11 10:47:55,76,2020-07-11 03:30:00,0,,
,,,,,,,,,,,,2020-07-11 10:47:56,1,2020-07-11 03:31:00,0,,
,,,,,,,,,,,,2020-07-11 10:48:00,4,2020-07-11 03:32:00,0,,
,,,,,,,,,,,,2020-07-11 10:50:45,165,2020-07-11 03:33:00,0,,
,,,,,,,,,,,,2020-07-11 10:53:29,164,2020-07-11 03:34:00,0,,
,,,,,,,,,,,,2020-07-11 10:54:32,63,2020-07-11 03:35:00,0,,
,,,,,,,,,,,,2020-07-11 10:57:45,193,2020-07-11 03:36:00,0,,
,,,,,,,,,,,,2020-07-11 11:00:04,139,2020-07-11 03:37:00,0,,
,,,,,,,,,,,,2020-07-11 11:01:09,65,2020-07-11 03:38:00,0,,
,,,,,,,,,,,,2020-07-11 11:01:30,21,2020-07-11 03:39:00,0,,
,,,,,,,,,,,,2020-07-11 11:03:26,116,2020-07-11 03:40:00,0,,
,,,,,,,,,,,,2020-07-11 11:07:41,255,2020-07-11 03:41:00,0,,
,,,,,,,,,,,,2020-07-11 11:11:56,255,2020-07-11 03:42:00,0,,
,,,,,,,,,,,,2020-07-11 11:12:02,6,2020-07-11 03:43:00,0,,
,,,,,,,,,,,,2020-07-11 11:12:54,52,2020-07-11 03:44:00,0,,
,,,,,,,,,,,,2020-07-11 11:13:27,33,2020-07-11 03:45:00,0,,
,,,,,,,,,,,,2020-07-11 11:17:42,255,2020-07-11 03:46:00,0,,
,,,,,,,,,,,,2020-07-11 11:19:56,134,2020-07-11 03:47:00,0,,
,,,,,,,,,,,,2020-07-11 11:22:59,183,2020-07-11 03:48:00,0,,
,,,,,,,,,,,,2020-07-11 11:26:29,210,2020-07-11 03:49:00,0,,
,,,,,,,,,,,,2020-07-11 11:26:59,30,2020-07-11 03:50:00,0,,
,,,,,,,,,,,,2020-07-11 11:27:20,21,2020-07-11 03:51:00,0,,
,,,,,,,,,,,,2020-07-11 11:27:50,30,2020-07-11 03:52:00,0,,
,,,,,,,,,,,,2020-07-11 11:27:59,9,2020-07-11 03:53:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:02,3,2020-07-11 03:54:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:08,6,2020-07-11 03:55:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:09,1,2020-07-11 03:56:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:11,2,2020-07-11 03:57:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:14,3,2020-07-11 03:58:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:16,2,2020-07-11 03:59:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:19,3,2020-07-11 04:00:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:20,1,2020-07-11 04:01:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:22,2,2020-07-11 04:02:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:25,3,2020-07-11 04:03:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:27,2,2020-07-11 04:04:00,0,,
,,,,,,,,,,,,2020-07-11 11:28:32,5,2020-07-11 04:05:00,0,,
