PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
NIL,NIL,P002,07/10/20,00:00:00-23:59:59,SW4-AE9F,42301182,1.05233,60,58,8,N/A,2020-07-10 00:00:07,255,2020-07-10 00:00:00,0,StepWatch4 RE 1.1.6,07/12/20
,,,,,,,,,,,,2020-07-10 00:04:22,255,2020-07-10 00:01:00,0,,
,,,,,,,,,,,,2020-07-10 00:08:37,255,2020-07-10 00:02:00,0,,
,,,,,,,,,,,,2020-07-10 00:12:52,255,2020-07-10 00:03:00,0,,
,,,,,,,,,,,,2020-07-10 00:17:07,255,2020-07-10 00:04:00,0,,
,,,,,,,,,,,,2020-07-10 00:21:22,255,2020-07-10 00:05:00,0,,
,,,,,,,,,,,,2020-07-10 00:25:37,255,2020-07-10 00:06:00,0,,
,,,,,,,,,,,,2020-07-10 00:29:52,255,2020-07-10 00:07:00,0,,
,,,,,,,,,,,,2020-07-10 00:34:07,255,2020-07-10 00:08:00,0,,
,,,,,,,,,,,,2020-07-10 00:38:22,255,2020-07-10 00:09:00,0,,
,,,,,,,,,,,,2020-07-10 00:42:37,255,2020-07-10 00:10:00,0,,
,,,,,,,,,,,,2020-07-10 00:46:52,255,2020-07-10 00:11:00,0,,
,,,,,,,,,,,,2020-07-10 00:51:07,255,2020-07-10 00:12:00,0,,
,,,,,,,,,,,,2020-07-10 00:55:22,255,2020-07-10 00:13:00,0,,
,,,,,,,,,,,,2020-07-10 00:59:37,255,2020-07-10 00:14:00,0,,
,,,,,,,,,,,,2020-07-10 01:03:52,255,2020-07-10 00:15:00,0,,
,,,,,,,,,,,,2020-07-10 01:08:07,255,2020-07-10 00:16:00,0,,
,,,,,,,,,,,,2020-07-10 01:12:22,255,2020-07-10 00:17:00,0,,
,,,,,,,,,,,,2020-07-10 01:16:37,255,2020-07-10 00:18:00,0,,
,,,,,,,,,,,,2020-07-10 01:20:52,255,2020-07-10 00:19:00,0,,
,,,,,,,,,,,,2020-07-10 01:25:07,255,2020-07-10 00:20:00,0,,
,,,,,,,,,,,,2020-07-10 01:29:22,255,2020-07-10 00:21:00,0,,
,,,,,,,,,,,,2020-07-10 01:33:37,255,2020-07-10 00:22:00,0,,
,,,,,,,,,,,,2020-07-10 01:37:52,255,2020-07-10 00:23:00,0,,
,,,,,,,,,,,,2020-07-10 01:42:07,255,2020-07-10 00:24:00,0,,
,,,,,,,,,,,,2020-07-10 01:46:22,255,2020-07-10 00:25:00,0,,
,,,,,,,,,,,,2020-07-10 01:50:37,255,2020-07-10 00:26:00,0,,
,,,,,,,,,,,,2020-07-10 01:54:52,255,2020-07-10 00:27:00,0,,
,,,,,,,,,,,,2020-07-10 01:59:07,255,2020-07-10 00:28:00,0,,
,,,,,,,,,,,,2020-07-10 02:03:22,255,2020-07-10 00:29:00,0,,
,,,,,,,,,,,,2020-07-10 02:07:37,255,2020-07-10 00:30:00,0,,
,,,,,,,,,,,,2020-07-10 02:11:52,255,2020-07-10 00:31:00,0,,
,,,,,,,,,,,,2020-07-10 02:16:07,255,2020-07-10 00:32:00,0,,
,,,,,,,,,,,,2020-07-10 02:20:22,255,2020-07-10 00:33:00,0,,
,,,,,,,,,,,,2020-07-10 02:24:37,255,2020-07-10 00:34:00,0,,
,,,,,,,,,,,,2020-07-10 02:28:52,255,2020-07-10 00:35:00,0,,
,,,,,,,,,,,,2020-07-10 02:33:07,255,2020-07-10 00:36:00,0,,
,,,,,,,,,,,,2020-07-10 02:37:22,255,2020-07-10 00:37:00,0,,
,,,,,,,,,,,,2020-07-10 02:41:37,255,2020-07-10 00:38:00,0,,
,,,,,,,,,,,,2020-07-10 02:45:52,255,2020-07-10 00:39:00,0,,
,,,,,,,,,,,,2020-07-10 02:50:07,255,2020-07-10 00:40:00,0,,
,,,,,,,,,,,,2020-07-10 02:54:22,255,2020-07-10 00:41:00,0,,
,,,,,,,,,,,,2020-07-10 02:58:37,255,2020-07-10 00:42:00,0,,
,,,,,,,,,,,,2020-07-10 03:02:52,255,2020-07-10 00:43:00,0,,
,,,,,,,,,,,,2020-07-10 03:07:07,255,2020-07-10 00:44:00,0,,
,,,,,,,,,,,,2020-07-10 03:11:22,255,2020-07-10 00:45:00,0,,
,,,,,,,,,,,,2020-07-10 03:15:37,255,2020-07-10 00:46:00,0,,
,,,,,,,,,,,,2020-07-10 03:19:52,255,2020-07-10 00:47:00,0,,
,,,,,,,,,,,,2020-07-10 03:24:07,255,2020-07-10 00:48:00,0,,
,,,,,,,,,,,,2020-07-10 03:28:22,255,2020-07-10 00:49:00,0,,
,,,,,,,,,,,,2020-07-10 03:32:37,255,2020-07-10 00:50:00,0,,
,,,,,,,,,,,,2020-07-10 03:36:52,255,2020-07-10 00:51:00,0,,
,,,,,,,,,,,,2020-07-10 03:41:07,255,2020-07-10 00:52:00,0,,
,,,,,,,,,,,,2020-07-10 03:45:22,255,2020-07-10 00:53:00,0,,
,,,,,,,,,,,,2020-07-10 03:49:37,255,2020-07-10 00:54:00,0,,
,,,,,,,,,,,,2020-07-10 03:53:52,255,2020-07-10 00:55:00,0,,
,,,,,,,,,,,,2020-07-10 03:58:07,255,2020-07-10 00:56:00,0,,
,,,,,,,,,,,,2020-07-10 04:02:22,255,2020-07-10 00:57:00,0,,
,,,,,,,,,,,,2020-07-10 04:06:37,255,2020-07-10 00:58:00,0,,
,,,,,,,,,,,,2020-07-10 04:10:52,255,2020-07-10 00:59:00,0,,
,,,,,,,,,,,,2020-07-10 04:15:07,255,2020-07-10 01:00:00,0,,
,,,,,,,,,,,,2020-07-10 04:19:22,255,2020-07-10 01:01:00,0,,
,,,,,,,,,,,,2020-07-10 04:23:37,255,2020-07-10 01:02:00,0,,
,,,,,,,,,,,,2020-07-10 04:27:52,255,2020-07-10 01:03:00,0,,
,,,,,,,,,,,,2020-07-10 04:32:07,255,2020-07-10 01:04:00,0,,
,,,,,,,,,,,,2020-07-10 04:36:22,255,2020-07-10 01:05:00,0,,
,,,,,,,,,,,,2020-07-10 04:40:37,255,2020-07-10 01:06:00,0,,
,,,,,,,,,,,,2020-07-10 04:44:52,255,2020-07-10 01:07:00,0,,
,,,,,,,,,,,,2020-07-10 04:49:07,255,2020-07-10 01:08:00,0,,
,,,,,,,,,,,,2020-07-10 04:53:22,255,2020-07-10 01:09:00,0,,
,,,,,,,,,,,,2020-07-10 04:57:37,255,2020-07-10 01:10:00,0,,
,,,,,,,,,,,,2020-07-10 05:01:52,255,2020-07-10 01:11:00,0,,
,,,,,,,,,,,,2020-07-10 05:06:07,255,2020-07-10 01:12:00,0,,
,,,,,,,,,,,,2020-07-10 05:10:22,255,2020-07-10 01:13:00,0,,
,,,,,,,,,,,,2020-07-10 05:14:37,255,2020-07-10 01:14:00,0,,
,,,,,,,,,,,,2020-07-10 05:18:52,255,2020-07-10 01:15:00,0,,
,,,,,,,,,,,,2020-07-10 05:23:07,255,2020-07-10 01:16:00,0,,
,,,,,,,,,,,,2020-07-10 05:27:22,255,2020-07-10 01:17:00,0,,
,,,,,,,,,,,,2020-07-10 05:31:37,255,2020-07-10 01:18:00,0,,
,,,,,,,,,,,,2020-07-10 05:35:52,255,2020-07-10 01:19:00,0,,
,,,,,,,,,,,,2020-07-10 05:40:07,255,2020-07-10 01:20:00,0,,
,,,,,,,,,,,,2020-07-10 05:44:22,255,2020-07-10 01:21:00,0,,
,,,,,,,,,,,,2020-07-10 05:48:37,255,2020-07-10 01:22:00,0,,
,,,,,,,,,,,,2020-07-10 05:52:52,255,2020-07-10 01:23:00,0,,
,,,,,,,,,,,,2020-07-10 05:57:07,255,2020-07-10 01:24:00,0,,
,,,,,,,,,,,,2020-07-10 06:01:22,255,2020-07-10 01:25:00,0,,
,,,,,,,,,,,,2020-07-10 06:05:37,255,2020-07-10 01:26:00,0,,
,,,,,,,,,,,,2020-07-10 06:09:52,255,2020-07-10 01:27:00,0,,
,,,,,,,,,,,,2020-07-10 06:14:07,255,2020-07-10 01:28:00,0,,
,,,,,,,,,,,,2020-07-10 06:18:22,255,2020-07-10 01:29:00,0,,
,,,,,,,,,,,,2020-07-10 06:22:37,255,2020-07-10 01:30:00,0,,
,,,,,,,,,,,,2020-07-10 06:26:52,255,2020-07-10 01:31:00,0,,
