PROJECT ID,SITE ID,SSID,DATE,HOURS_TIMEFRAME,SW_ID,SW_SN,THRESHOLD,BATTERY_PERCENT,CADENCE,SENSITIVITY,NOTES,RAW_STEPS_TIMESTAMP,RAW_STEPS_INTERVAL_LENGTH,BINNED_STEPS_TIMESTAMP,BINNED_STEPS_STEPS_IN_BIN,SOFTWARE_VERSION,EXPORTED
,,,,,,,,,,,,2020-07-08 09:15:13,2,2020-07-08 02:27:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:19,6,2020-07-08 02:28:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:22,3,2020-07-08 02:29:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:24,2,2020-07-08 02:30:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:30,6,2020-07-08 02:31:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:41,11,2020-07-08 02:32:00,0,,
,,,,,,,,,,,,2020-07-08 09:15:58,17,2020-07-08 02:33:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:04,6,2020-07-08 02:34:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:09,5,2020-07-08 02:35:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:11,2,2020-07-08 02:36:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:17,6,2020-07-08 02:37:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:31,14,2020-07-08 02:38:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:42,11,2020-07-08 02:39:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:49,7,2020-07-08 02:40:00,0,,
,,,,,,,,,,,,2020-07-08 09:16:52,3,2020-07-08 02:41:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:00,8,2020-07-08 02:42:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:08,8,2020-07-08 02:43:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:12,4,2020-07-08 02:44:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:15,3,2020-07-08 02:45:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:18,3,2020-07-08 02:46:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:21,3,2020-07-08 02:47:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:24,3,2020-07-08 02:48:00,0,,
,,,,,,,,,,,,2020-07-08 09:17:42,18,2020-07-08 02:49:00,0,,
,,,,,,,,,,,,2020-07-08 09:18:57,75,2020-07-08 02:50:00,0,,
